age_group,n,prefrail,frail,fi,source,lb,meas,sex,n_frail,n_prefrail,n_robust,robust,country
"[75,80)",5228,0.253442999234889,0.174636572302984,vafi,All of Us,1-year lookback,no,Male,913.0000000000003,1324.9999999999998,2990,0.571920428462127,US
"[80,120]",4030,0.261042183622829,0.0838709677419355,efi,All of Us,1-year lookback,no,Male,338.00000000000006,1052.000000000001,2639.999999999999,0.6550868486352355,US
"[80,120]",4030,0.270471464019851,0.231265508684864,vafi,All of Us,1-year lookback,no,Male,932.0000000000019,1089.9999999999995,2007.9999999999986,0.49826302729528504,US
"[40,45)",105426,0.0011287538178437922,0,vafi,IMRD - EMIS,1-year lookback,no,All,0,118.99999999999963,105307,0.9988712461821562,UK
"[40,45)",105426,0.005093620169597631,1.2330924060477972e-4,vafi,IMRD - EMIS,3-year lookback,no,All,12.999999999999508,536.9999999999999,104876,0.9947830705897975,UK
"[40,45)",105426,0.002077286437880601,1.8970652400733164e-5,efi,IMRD - EMIS,1-year lookback,no,All,1.9999999999996947,219.00000000000023,105205,0.9979037429097186,UK
"[40,45)",105426,0.008138409879915784,1.9919185020772078e-4,efi,IMRD - EMIS,3-year lookback,no,All,20.999999999999172,858.0000000000014,104547,0.9916623982698765,UK
"[40,45)",105426,0.003120672319921085,2.8455978601096206e-5,efi,IMRD - EMIS,1-year lookback,yes,All,2.9999999999991687,329.0000000000003,105094,0.9968508717014778,UK
"[40,45)",105426,0.011344450135640156,2.8455978601103803e-4,efi,IMRD - EMIS,3-year lookback,yes,All,29.999999999999694,1195.999999999999,104200,0.9883709900783488,UK
"[45,50)",105775,0.0022216969983455443,0,vafi,IMRD - EMIS,1-year lookback,no,All,0,234.99999999999994,105540,0.9977783030016545,UK
"[45,50)",105775,0.009766012762940177,1.9853462538406506e-4,vafi,IMRD - EMIS,3-year lookback,no,All,20.99999999999948,1032.9999999999973,104721,0.9900354526116757,UK
"[45,50)",105775,0.004868825336799807,3.781611912076969e-5,efi,IMRD - EMIS,1-year lookback,no,All,3.999999999999414,514.9999999999995,105256,0.9950933585440794,UK
"[45,50)",105775,0.016695816591822274,5.199716379106538e-4,efi,IMRD - EMIS,3-year lookback,no,All,54.9999999999994,1766.000000000001,103954,0.9827842117702671,UK
"[45,50)",105775,0.007014890096903807,5.672417868115677e-5,efi,IMRD - EMIS,1-year lookback,yes,All,5.999999999999358,742.0000000000002,105027,0.992928385724415,UK
"[45,50)",105775,0.02193334909004965,7.941385015362783e-4,efi,IMRD - EMIS,3-year lookback,yes,All,83.99999999999984,2320.000000000002,103371,0.9772725124084141,UK
"[50,55)",109520,0.003889700511322131,3.6523009495979214e-5,vafi,IMRD - EMIS,1-year lookback,no,All,3.9999999999996434,425.99999999999983,109090,0.9960737764791819,UK
"[50,55)",109520,0.014737034331628924,5.295836376917383e-4,vafi,IMRD - EMIS,3-year lookback,no,All,57.999999999999176,1613.9999999999998,107848,0.9847333820306793,UK
"[50,55)",109520,0.008418553688823955,1.643535427319169e-4,efi,IMRD - EMIS,1-year lookback,no,All,17.999999999999538,921.9999999999995,108580,0.9914170927684441,UK
"[50,55)",109520,0.026944850255661068,0.0012509130752374014,efi,IMRD - EMIS,3-year lookback,no,All,137.0000000000002,2951,106432,0.9718042366691015,UK
"[50,55)",109520,0.011596055514974401,2.3739956172388378e-4,efi,IMRD - EMIS,1-year lookback,yes,All,25.99999999999975,1269.9999999999964,108224,0.9881665449233017,UK
"[50,55)",109520,0.03411249086924763,0.0018535427319211072,efi,IMRD - EMIS,3-year lookback,yes,All,202.99999999999966,3736.0000000000005,105581,0.9640339663988312,UK
"[55,60)",99193,0.00532295625699394,8.065085237869308e-5,vafi,IMRD - EMIS,1-year lookback,no,All,7.999999999999703,527.9999999999999,98657,0.9945963928906274,UK
"[55,60)",99193,0.02208825219521535,8.871593761656514e-4,vafi,IMRD - EMIS,3-year lookback,no,All,87.99999999999946,2190.9999999999964,96914,0.977024588428619,UK
"[55,60)",99193,0.015001058542437452,4.0325426189347796e-4,efi,IMRD - EMIS,1-year lookback,no,All,39.99999999999976,1487.9999999999982,97665,0.984595687195669,UK
"[55,60)",99193,0.043007067030939664,0.0023287933624348495,efi,IMRD - EMIS,3-year lookback,no,All,231.00000000000003,4265.999999999998,94696,0.9546641396066254,UK
"[55,60)",99193,0.02018287580776871,6.048813928402144e-4,efi,IMRD - EMIS,1-year lookback,yes,All,59.99999999999938,2002.0000000000016,97131,0.9792122427993911,UK
"[55,60)",99193,0.054439325355619836,0.003629288357041326,efi,IMRD - EMIS,3-year lookback,yes,All,360.0000000000002,5399.999999999998,93433,0.9419313862873389,UK
"[60,65)",89493,0.00950912361860706,2.2348116612471745e-4,vafi,IMRD - EMIS,1-year lookback,no,All,19.99999999999934,851.0000000000016,88622,0.9902673952152682,UK
"[60,65)",89493,0.03270646866235347,0.0016314125127104935,vafi,IMRD - EMIS,3-year lookback,no,All,146.0000000000002,2926.999999999999,86420,0.965662118824936,UK
"[60,65)",89493,0.02797984199881555,8.604024895801842e-4,efi,IMRD - EMIS,1-year lookback,no,All,76.99999999999943,2504,86912,0.9711597555116043,UK
"[60,65)",89493,0.07194976143385515,0.005207111170706089,efi,IMRD - EMIS,3-year lookback,no,All,466.00000000000006,6438.999999999999,82588,0.9228431273954387,UK
"[60,65)",89493,0.03594694557116201,0.0013297129384421103,efi,IMRD - EMIS,1-year lookback,yes,All,118.99999999999977,3217.000000000002,86157,0.9627233414903958,UK
"[60,65)",89493,0.08568267909221951,0.007877711105896551,efi,IMRD - EMIS,3-year lookback,yes,All,705,7668,81120,0.906439609801884,UK
"[65,70)",83563,0.015616959659179286,5.265488314206031e-4,vafi,IMRD - EMIS,1-year lookback,no,All,43.99999999999986,1304.9999999999986,82214,0.9838564915094001,UK
"[65,70)",83563,0.049794765625934934,0.0032669961585869304,vafi,IMRD - EMIS,3-year lookback,no,All,272.99999999999966,4161.000000000001,79129,0.9469382382154782,UK
"[65,70)",83563,0.046384165240596915,0.0018788219666598836,efi,IMRD - EMIS,1-year lookback,no,All,156.99999999999986,3876,79530,0.9517370127927433,UK
"[65,70)",83563,0.11041968335268008,0.010375405382765096,efi,IMRD - EMIS,3-year lookback,no,All,866.9999999999998,9227.000000000005,73469,0.8792049112645549,UK
"[65,70)",83563,0.05910510632696289,0.002812249440541864,efi,IMRD - EMIS,1-year lookback,yes,All,234.99999999999977,4939,78389,0.9380826442324952,UK
"[65,70)",83563,0.12817873939422927,0.015234015054509772,efi,IMRD - EMIS,3-year lookback,yes,All,1273,10710.999999999982,71579.00000000003,0.8565872455512611,UK
"[70,75)",73321,0.026145306256052155,0.0012411178243613714,vafi,IMRD - EMIS,1-year lookback,no,All,91.00000000000011,1917,71313,0.9726135759195865,UK
"[70,75)",73321,0.07735846483272187,0.006178311806985722,vafi,IMRD - EMIS,3-year lookback,no,All,453.0000000000001,5672,67196,0.9164632233602924,UK
"[70,75)",73321,0.07651286807326688,0.004541672917717981,efi,IMRD - EMIS,1-year lookback,no,All,333.00000000000006,5610.000000000001,67378,0.9189454590090151,UK
"[70,75)",73321,0.16502775466783035,0.023281188199833613,efi,IMRD - EMIS,3-year lookback,no,All,1707.0000000000002,12099.999999999989,59514.000000000015,0.8116910571323361,UK
"[70,75)",73321,0.09481594631824442,0.0065601942144815255,efi,IMRD - EMIS,1-year lookback,yes,All,480.99999999999994,6951.999999999999,65888,0.8986238594672741,UK
"[70,75)",73321,0.18869082527516012,0.03153257593322515,efi,IMRD - EMIS,3-year lookback,yes,All,2312.0000000000014,13835.000000000015,57173.999999999985,0.7797765987916148,UK
"[75,80)",60635,0.04431433990269647,0.0020285313762678308,vafi,IMRD - EMIS,1-year lookback,no,All,122.99999999999993,2687.0000000000005,57825,0.9536571287210357,UK
"[75,80)",60635,0.12317968170198727,0.012913333883070838,vafi,IMRD - EMIS,3-year lookback,no,All,783.0000000000002,7468.999999999998,52383,0.8639069844149418,UK
"[75,80)",60635,0.12908386245567716,0.00986229075616395,efi,IMRD - EMIS,1-year lookback,no,All,598.0000000000011,7826.999999999984,52210.000000000015,0.8610538467881589,UK
"[75,80)",60635,0.24759627277974786,0.04756328852972707,efi,IMRD - EMIS,3-year lookback,no,All,2884.000000000001,15013.000000000011,42737.999999999985,0.704840438690525,UK
"[75,80)",60635,0.1566257112228912,0.014645007009153117,efi,IMRD - EMIS,1-year lookback,yes,All,887.9999999999993,9497.00000000001,50249.99999999999,0.8287292817679557,UK
"[75,80)",60635,0.2755669167972294,0.06253813803908632,efi,IMRD - EMIS,3-year lookback,yes,All,3791.999999999999,16709.000000000004,40134,0.6618949451636843,UK
"[80,120]",105529,0.07531578997242468,0.004387419571871239,vafi,IMRD - EMIS,1-year lookback,no,All,463,7948.000000000004,97118,0.9202967904557041,UK
"[80,120]",105529,0.19653365425617605,0.02748059775038139,vafi,IMRD - EMIS,3-year lookback,no,All,2899.9999999999977,20740.000000000004,81889,0.7759857479934426,UK
"[80,120]",105529,0.2112973684958635,0.025177913180263228,efi,IMRD - EMIS,1-year lookback,no,All,2656.999999999998,22297.999999999978,80574.00000000001,0.7635247183238731,UK
"[80,120]",105529,0.3627059860322756,0.11100266277516121,efi,IMRD - EMIS,3-year lookback,no,All,11713.999999999987,38276.000000000015,55538.999999999985,0.5262913511925631,UK
"[80,120]",105529,0.2508883813927928,0.035213069393247344,efi,IMRD - EMIS,1-year lookback,yes,All,3715.999999999999,26476.000000000033,75336.99999999997,0.7138985492139599,UK
"[80,120]",105529,0.38874622141780946,0.1422926399378373,efi,IMRD - EMIS,3-year lookback,yes,All,15016.000000000033,41024.000000000015,49488.999999999956,0.4689611386443533,UK
"[40,45)",50353,0.00137032550195619,0,vafi,IMRD - EMIS,1-year lookback,no,Female,0,69.00000000000004,50284,0.9986296744980439,UK
"[40,45)",50353,0.00708994498838202,1.9859789883423e-4,vafi,IMRD - EMIS,3-year lookback,no,Female,9.999999999999984,356.9999999999999,49986,0.9927114571127837,UK
"[40,45)",50353,0.00287966953309634,3.971957976684e-5,efi,IMRD - EMIS,1-year lookback,no,Female,1.9999999999996947,145.00000000000003,50206,0.9970806108871368,UK
"[40,45)",50353,0.0116179770818025,2.5817726848449e-4,efi,IMRD - EMIS,3-year lookback,no,Female,12.999999999999526,585.0000000000013,49755,0.988123845649713,UK
"[40,45)",50353,0.00428971461481938,3.971957976684e-5,efi,IMRD - EMIS,1-year lookback,yes,Female,1.9999999999996947,216.00000000000026,50135,0.9956705658054138,UK
"[40,45)",50353,0.0157090937977876,3.3761642801819e-4,efi,IMRD - EMIS,3-year lookback,yes,Female,16.999999999999922,790.9999999999991,49545,0.9839532897741942,UK
"[45,50)",51196,0.00300804750371123,0,vafi,IMRD - EMIS,1-year lookback,no,Female,0,154.00000000000014,51042,0.9969919524962888,UK
"[45,50)",51196,0.0133213532307211,3.1252441596999e-4,vafi,IMRD - EMIS,3-year lookback,no,Female,15.99999999999961,681.9999999999974,50498,0.9863661223533089,UK
"[45,50)",51196,0.00609422611141495,5.859832799437e-5,efi,IMRD - EMIS,1-year lookback,no,Female,2.999999999999767,311.9999999999998,50881,0.9938471755605907,UK
"[45,50)",51196,0.0216227830299242,7.8131103992499e-4,efi,IMRD - EMIS,3-year lookback,no,Female,39.99999999999979,1106.9999999999993,50049,0.9775959059301508,UK
"[45,50)",51196,0.00851629033518244,7.813110399249e-5,efi,IMRD - EMIS,1-year lookback,yes,Female,3.9999999999995177,436.0000000000002,50756,0.9914055785608251,UK
"[45,50)",51196,0.0280490663333073,0.00109383545589499,efi,IMRD - EMIS,3-year lookback,yes,Female,55.99999999999991,1436.0000000000005,49704,0.9708570982107977,UK
"[50,55)",53152,0.00472230583985551,7.525586995785e-5,vafi,IMRD - EMIS,1-year lookback,no,Female,3.9999999999996434,251.00000000000009,52897,0.9952024382901866,UK
"[50,55)",53152,0.0187387116195063,7.1493076459963e-4,vafi,IMRD - EMIS,3-year lookback,no,Female,37.99999999999954,995.9999999999987,52118,0.980546357615894,UK
"[50,55)",53152,0.00961393738711619,2.4458157736303e-4,efi,IMRD - EMIS,1-year lookback,no,Female,12.99999999999977,510.9999999999997,52628,0.9901414810355208,UK
"[50,55)",53152,0.0330185129440096,0.00159918723660446,efi,IMRD - EMIS,3-year lookback,no,Female,85.00000000000026,1754.9999999999982,51312,0.965382299819386,UK
"[50,55)",53152,0.012849939795304,3.1983744732089e-4,efi,IMRD - EMIS,1-year lookback,yes,Female,16.999999999999947,682.9999999999982,52452,0.9868302227573751,UK
"[50,55)",53152,0.0410708910295003,0.00212597832630945,efi,IMRD - EMIS,3-year lookback,yes,Female,112.99999999999989,2183,50856,0.9568031306441902,UK
"[55,60)",47543,0.00620490924005637,1.2620154386555e-4,vafi,IMRD - EMIS,1-year lookback,no,Female,5.999999999999844,295,47242,0.9936688892160781,UK
"[55,60)",47543,0.0264812906211219,0.00109374671350146,vafi,IMRD - EMIS,3-year lookback,no,Female,51.999999999999915,1258.9999999999986,46232,0.9724249626653766,UK
"[55,60)",47543,0.0166165366089645,5.0480617546221e-4,efi,IMRD - EMIS,1-year lookback,no,Female,23.99999999999985,789.9999999999993,46729,0.9828786572155733,UK
"[55,60)",47543,0.0488399974759691,0.00275540037439791,efi,IMRD - EMIS,3-year lookback,no,Female,130.99999999999983,2321.999999999999,45090,0.948404602149633,UK
"[55,60)",47543,0.0213280609132785,6.7307490061628e-4,efi,IMRD - EMIS,1-year lookback,yes,Female,31.999999999999797,1013.9999999999998,46497,0.9779988641861052,UK
"[55,60)",47543,0.0590623225290789,0.004143617356919,efi,IMRD - EMIS,3-year lookback,yes,Female,197.00000000000003,2807.999999999998,44538,0.936794060114002,UK
"[60,65)",43308,0.0102752378313476,3.001754872079e-4,vafi,IMRD - EMIS,1-year lookback,no,Female,12.999999999999734,445.0000000000019,42850,0.9894245866814445,UK
"[60,65)",43308,0.0363674147963425,0.00207813798836243,vafi,IMRD - EMIS,3-year lookback,no,Female,90.00000000000011,1575.000000000001,41643,0.9615544472152951,UK
"[60,65)",43308,0.0281241341091715,7.8507435115913e-4,efi,IMRD - EMIS,1-year lookback,no,Female,33.9999999999996,1217.9999999999993,42056,0.9710907915396694,UK
"[60,65)",43308,0.0756904036205782,0.00528770665927773,efi,IMRD - EMIS,3-year lookback,no,Female,228.99999999999994,3278.000000000001,39801,0.9190218897201441,UK
"[60,65)",43308,0.0350281703149534,0.00122379237092454,efi,IMRD - EMIS,1-year lookback,yes,Female,52.99999999999998,1517.0000000000018,41738,0.9637480373141221,UK
"[60,65)",43308,0.0884132261937748,0.0075736584464764,efi,IMRD - EMIS,3-year lookback,yes,Female,327.99999999999994,3828.999999999999,39151,0.9040131153597488,UK
"[65,70)",40959,0.016455479870114,4.8829317122e-4,vafi,IMRD - EMIS,1-year lookback,no,Female,19.99999999999998,673.9999999999993,40265,0.983056226958666,UK
"[65,70)",40959,0.0525891745403941,0.003588954808467,vafi,IMRD - EMIS,3-year lookback,no,Female,146.99999999999986,2154.000000000002,38658,0.943821870651139,UK
"[65,70)",40959,0.046094875363168,0.001757855416392,efi,IMRD - EMIS,1-year lookback,no,Female,71.99999999999993,1887.9999999999982,38999,0.9521472692204399,UK
"[65,70)",40959,0.111648233599453,0.010156497961376,efi,IMRD - EMIS,3-year lookback,no,Female,415.9999999999996,4572.999999999995,35970.00000000001,0.8781952684391711,UK
"[65,70)",40959,0.0562269586659831,0.002270563246173,efi,IMRD - EMIS,1-year lookback,yes,Female,92.99999999999991,2303.000000000002,38563,0.9415024780878439,UK
"[65,70)",40959,0.127151541785688,0.014697624453722,efi,IMRD - EMIS,3-year lookback,yes,Female,601.9999999999994,5207.9999999999945,35149.00000000001,0.85815083376059,UK
"[70,75)",37263,0.0268094356332018,0.00139548613906556,vafi,IMRD - EMIS,1-year lookback,no,Female,51.999999999999964,998.9999999999986,36212,0.9717950782277326,UK
"[70,75)",37263,0.0795158736548319,0.00719212087056866,vafi,IMRD - EMIS,3-year lookback,no,Female,268,2963.000000000001,34032,0.9132920054745994,UK
"[70,75)",37263,0.0738265840109492,0.00442798486434265,efi,IMRD - EMIS,1-year lookback,no,Female,165.00000000000017,2751,34347,0.9217454311247082,UK
"[70,75)",37263,0.161876392131605,0.0234012291012533,efi,IMRD - EMIS,3-year lookback,no,Female,872.0000000000017,6031.999999999997,30359.000000000004,0.8147223787671418,UK
"[70,75)",37263,0.0894452942597214,0.00582347100340821,efi,IMRD - EMIS,1-year lookback,yes,Female,217.0000000000001,3332.9999999999986,33713,0.9047312347368703,UK
"[70,75)",37263,0.182593994042348,0.0300297882618147,efi,IMRD - EMIS,3-year lookback,yes,Female,1119.0000000000011,6804.000000000014,29339.999999999985,0.7873762176958373,UK
"[75,80)",31636,0.0458338601593122,0.00205462131748641,vafi,IMRD - EMIS,1-year lookback,no,Female,65.00000000000007,1450.0000000000007,30121,0.9521115185232014,UK
"[75,80)",31636,0.128208370211152,0.0135921102541409,vafi,IMRD - EMIS,3-year lookback,no,Female,430.00000000000153,4056.0000000000045,27149.999999999996,0.8581995195347072,UK
"[75,80)",31636,0.12643823492224,0.00960930585409028,efi,IMRD - EMIS,1-year lookback,no,Female,304.0000000000001,3999.999999999984,27332.000000000015,0.8639524592236697,UK
"[75,80)",31636,0.249020103679353,0.0469085851561512,efi,IMRD - EMIS,3-year lookback,no,Female,1483.9999999999993,7878.000000000012,22273.99999999999,0.7040713111644958,UK
"[75,80)",31636,0.14897585029713,0.0132444051081047,efi,IMRD - EMIS,1-year lookback,yes,Female,419.0000000000003,4713.000000000005,26503.999999999996,0.8377797445947653,UK
"[75,80)",31636,0.271873814641548,0.059425970413453,efi,IMRD - EMIS,3-year lookback,yes,Female,1879.999999999999,8601.000000000011,21154.99999999999,0.668700214944999,UK
"[80,120]",62998,0.0780342233086765,0.0046509412997238,vafi,IMRD - EMIS,1-year lookback,no,Female,292.99999999999994,4916.000000000002,57789,0.9173148353915997,UK
"[80,120]",62998,0.203308041525128,0.0294136321787993,vafi,IMRD - EMIS,3-year lookback,no,Female,1852.9999999999984,12808.000000000013,48336.999999999985,0.7672783262960726,UK
"[80,120]",62998,0.212260706689101,0.0259690783834407,efi,IMRD - EMIS,1-year lookback,no,Female,1635.999999999997,13371.999999999984,47990.000000000015,0.7617702149274582,UK
"[80,120]",62998,0.367805327153243,0.115813200419061,efi,IMRD - EMIS,3-year lookback,no,Female,7296.000000000005,23171.000000000004,32530.99999999999,0.5163814724276959,UK
"[80,120]",62998,0.245436363059145,0.0341598145972888,efi,IMRD - EMIS,1-year lookback,yes,Female,2151.9999999999995,15462.000000000018,45383.999999999985,0.7204038223435663,UK
"[80,120]",62998,0.389758405028731,0.143893456935141,efi,IMRD - EMIS,3-year lookback,yes,Female,9065.000000000013,24553.999999999996,29378.99999999999,0.46634813803612796,UK
"[40,45)",55073,9.0788589690047e-4,0,vafi,IMRD - EMIS,1-year lookback,no,Male,0,49.99999999999959,55023,0.9990921141030995,UK
"[40,45)",55073,0.00326838922884172,5.447315381402e-5,vafi,IMRD - EMIS,3-year lookback,no,Male,2.9999999999995235,180.00000000000003,54890,0.9966771376173442,UK
"[40,45)",55073,0.00134367112741271,0,efi,IMRD - EMIS,1-year lookback,no,Male,0,74.00000000000018,54999,0.9986563288725873,UK
"[40,45)",55073,0.00495705699707661,1.4526174350407e-4,efi,IMRD - EMIS,3-year lookback,no,Male,7.9999999999996465,273.00000000000017,54792,0.9948976812594194,UK
"[40,45)",55073,0.00205182212699508,1.8157717938e-5,efi,IMRD - EMIS,1-year lookback,yes,Male,0.999999999999474,113.00000000000003,54959,0.9979300201550669,UK
"[40,45)",55073,0.00735387576489387,2.3605033319412e-4,efi,IMRD - EMIS,3-year lookback,yes,Male,12.99999999999977,405.0000000000001,54655,0.992410073901912,UK
"[45,50)",54579,0.00148408728631891,0,vafi,IMRD - EMIS,1-year lookback,no,Male,0,80.99999999999979,54498,0.9985159127136811,UK
"[45,50)",54579,0.00643104490738196,9.161032631598e-5,vafi,IMRD - EMIS,3-year lookback,no,Male,4.999999999999872,351,54223,0.993477344766302,UK
"[45,50)",54579,0.00371937924842888,1.832206526319e-5,efi,IMRD - EMIS,1-year lookback,no,Male,0.999999999999647,202.99999999999983,54375,0.9962622986863079,UK
"[45,50)",54579,0.0120742410084465,2.7483097894794e-4,efi,IMRD - EMIS,3-year lookback,no,Male,14.999999999999618,659.0000000000015,53905,0.9876509280126056,UK
"[45,50)",54579,0.00560655197053812,3.664413052639e-5,efi,IMRD - EMIS,1-year lookback,yes,Male,1.99999999999984,306.00000000000006,54271,0.9943568038989354,UK
"[45,50)",54579,0.0161967056926657,5.130178273695e-4,efi,IMRD - EMIS,3-year lookback,yes,Male,27.99999999999994,884.0000000000014,53667,0.9832902764799648,UK
"[50,55)",56368,0.00310459835367584,0,vafi,IMRD - EMIS,1-year lookback,no,Male,0,174.99999999999974,56193,0.9968954016463242,UK
"[50,55)",56368,0.010963667328981,3.5481124042009e-4,vafi,IMRD - EMIS,3-year lookback,no,Male,19.999999999999634,618.000000000001,55730,0.988681521430599,UK
"[50,55)",56368,0.00729137099063298,8.870281010502e-5,efi,IMRD - EMIS,1-year lookback,no,Male,4.999999999999767,410.99999999999983,55952,0.992619926199262,UK
"[50,55)",56368,0.0212177121771218,9.2250922509225e-4,efi,IMRD - EMIS,3-year lookback,no,Male,51.99999999999995,1196.0000000000016,55120,0.977859778597786,UK
"[50,55)",56368,0.0104137099063298,1.5966505818904e-4,efi,IMRD - EMIS,1-year lookback,yes,Male,8.999999999999806,586.9999999999982,55772,0.9894266250354812,UK
"[50,55)",56368,0.0275510928186205,0.00159665058189043,efi,IMRD - EMIS,3-year lookback,yes,Male,89.99999999999976,1553.0000000000005,54725,0.970852256599489,UK
"[55,60)",51650,0.00451113262342691,3.872216844143e-5,vafi,IMRD - EMIS,1-year lookback,no,Male,1.9999999999998594,232.99999999999991,51415,0.9954501452081317,UK
"[55,60)",51650,0.0180445304937076,6.9699903194578e-4,vafi,IMRD - EMIS,3-year lookback,no,Male,35.99999999999954,931.9999999999975,50682,0.9812584704743466,UK
"[55,60)",51650,0.01351403678606,3.0977734753146e-4,efi,IMRD - EMIS,1-year lookback,no,Male,15.99999999999991,697.999999999999,50936,0.9861761858664085,UK
"[55,60)",51650,0.0376379477250726,0.00193610842207164,efi,IMRD - EMIS,3-year lookback,no,Male,100.0000000000002,1943.9999999999995,49606,0.9604259438528557,UK
"[55,60)",51650,0.0191287512100678,5.4211035818005e-4,efi,IMRD - EMIS,1-year lookback,yes,Male,27.999999999999584,988.0000000000018,50634,0.9803291384317522,UK
"[55,60)",51650,0.0501839303000968,0.00315585672797677,efi,IMRD - EMIS,3-year lookback,yes,Male,163.00000000000017,2592,48895,0.9466602129719264,UK
"[60,65)",46185,0.00879073292194435,1.5156436072317e-4,vafi,IMRD - EMIS,1-year lookback,no,Male,6.9999999999996065,405.9999999999998,45772,0.9910577027173325,UK
"[60,65)",46185,0.0292735736711053,0.00121251488578543,vafi,IMRD - EMIS,3-year lookback,no,Male,56.000000000000085,1351.9999999999984,44777,0.9695139114431093,UK
"[60,65)",46185,0.0278445382700011,9.3103821587095e-4,efi,IMRD - EMIS,1-year lookback,no,Male,42.99999999999983,1286.000000000001,44856,0.971224423514128,UK
"[60,65)",46185,0.068442134892281,0.00513153621305619,efi,IMRD - EMIS,3-year lookback,no,Male,237.0000000000001,3160.999999999998,42787,0.9264263288946628,UK
"[60,65)",46185,0.0368084876042005,0.00142903540110425,efi,IMRD - EMIS,1-year lookback,yes,Male,65.99999999999979,1700.0000000000002,44419,0.9617624769946952,UK
"[60,65)",46185,0.0831222258308975,0.00816282342751976,efi,IMRD - EMIS,3-year lookback,yes,Male,377.0000000000001,3839.000000000001,41969,0.9087149507415828,UK
"[65,70)",42604,0.0148108158858323,5.633273870998e-4,vafi,IMRD - EMIS,1-year lookback,no,Male,23.99999999999988,630.9999999999993,41949,0.9846258567270679,UK
"[65,70)",42604,0.047108252746221,0.00295746878227396,vafi,IMRD - EMIS,3-year lookback,no,Male,125.99999999999979,2006.9999999999993,40471,0.949934278471505,UK
"[65,70)",42604,0.0466622852314337,0.0019951178293118,efi,IMRD - EMIS,1-year lookback,no,Male,84.99999999999993,1988.0000000000016,40531,0.9513425969392545,UK
"[65,70)",42604,0.109238569148437,0.0105858604825838,efi,IMRD - EMIS,3-year lookback,no,Male,451.0000000000002,4654.00000000001,37498.99999999999,0.8801755703689793,UK
"[65,70)",42604,0.0618721246831283,0.00333302037367383,efi,IMRD - EMIS,1-year lookback,yes,Male,141.99999999999986,2635.999999999998,39826,0.9347948549431978,UK
"[65,70)",42604,0.129166275467092,0.015749694864332,efi,IMRD - EMIS,3-year lookback,yes,Male,671.0000000000006,5502.999999999987,36430.000000000015,0.8550840296685761,UK
"[70,75)",36058,0.0254589827500139,0.00108159077042543,vafi,IMRD - EMIS,1-year lookback,no,Male,39.000000000000156,918.0000000000013,35101,0.9734594264795607,UK
"[70,75)",36058,0.0751289588995507,0.00513062288535138,vafi,IMRD - EMIS,3-year lookback,no,Male,185.00000000000009,2708.999999999999,33164,0.9197404182150979,UK
"[70,75)",36058,0.079288923401187,0.0046591602418326,efi,IMRD - EMIS,1-year lookback,no,Male,167.9999999999999,2859.000000000001,33031,0.9160519163569805,UK
"[70,75)",36058,0.168284430639525,0.0231571357257751,efi,IMRD - EMIS,3-year lookback,no,Male,834.9999999999985,6067.999999999993,29155.000000000007,0.8085584336346998,UK
"[70,75)",36058,0.100366076876144,0.0073215375228798,efi,IMRD - EMIS,1-year lookback,yes,Male,263.99999999999983,3619.0000000000005,32175,0.8923123856009763,UK
"[70,75)",36058,0.19499140274003,0.033085584336347,efi,IMRD - EMIS,3-year lookback,yes,Male,1193.0000000000002,7031.000000000002,27834,0.7719230129236231,UK
"[75,80)",28999,0.0426566433325287,0.00200006896789544,vafi,IMRD - EMIS,1-year lookback,no,Male,57.99999999999986,1236.9999999999998,27704,0.9553432876995759,UK
"[75,80)",28999,0.11769371357633,0.0121728335459843,vafi,IMRD - EMIS,3-year lookback,no,Male,352.99999999999875,3412.9999999999936,25233.000000000007,0.8701334528776857,UK
"[75,80)",28999,0.131970067933377,0.0101382806303666,efi,IMRD - EMIS,1-year lookback,no,Male,294.000000000001,3827,24878,0.8578916514362565,UK
"[75,80)",28999,0.246042966998862,0.0482775268112694,efi,IMRD - EMIS,3-year lookback,no,Male,1400.0000000000014,7134.999999999999,20464,0.7056795061898686,UK
"[75,80)",28999,0.164971205903652,0.0161729714817752,efi,IMRD - EMIS,1-year lookback,yes,Male,468.99999999999903,4784.000000000005,23745.999999999996,0.8188558226145728,UK
"[75,80)",28999,0.279595848132694,0.065933308045105,efi,IMRD - EMIS,3-year lookback,yes,Male,1911.9999999999998,8107.999999999994,18979.000000000007,0.654470843822201,UK
"[80,120]",42531,0.0712891773059651,0.00399708447955609,vafi,IMRD - EMIS,1-year lookback,no,Male,170.00000000000006,3032.0000000000014,39329,0.9247137382144789,UK
"[80,120]",42531,0.186499259363758,0.0246173379417366,vafi,IMRD - EMIS,3-year lookback,no,Male,1046.9999999999993,7931.999999999991,33552.00000000001,0.7888834026945054,UK
"[80,120]",42531,0.209870447438339,0.024006019138981,efi,IMRD - EMIS,1-year lookback,no,Male,1021.0000000000009,8925.999999999996,32584.000000000004,0.76612353342268,UK
"[80,120]",42531,0.355152712139381,0.103877171945169,efi,IMRD - EMIS,3-year lookback,no,Male,4417.999999999983,15105.000000000013,23008,0.5409701159154499,UK
"[80,120]",42531,0.258964049751946,0.036773177211916,efi,IMRD - EMIS,1-year lookback,yes,Male,1563.9999999999995,11014.000000000015,29952.999999999985,0.704262773036138,UK
