"age_group","is_female","category","N","count","percent"
"[80,120]",1,"Incont",4551,463,0.101735882223687
"[40,45)",0,"Kidney",4682,200,0.0427167876975651
"[40,45)",1,"Kidney",9944,261,0.0262469831053902
"[45,50)",0,"Kidney",5494,367,0.0668001456133964
"[45,50)",1,"Kidney",10419,405,0.038871292830406
"[50,55)",0,"Kidney",7051,540,0.0765848815770813
"[50,55)",1,"Kidney",12562,572,0.0455341506129597
"[55,60)",0,"Kidney",8940,723,0.0808724832214765
"[55,60)",1,"Kidney",14769,793,0.0536935472950098
"[60,65)",0,"Kidney",9404,896,0.0952786048490004
"[60,65)",1,"Kidney",14518,1016,0.0699820911971346
"[65,70)",0,"Kidney",9049,1078,0.119129185545364
"[65,70)",1,"Kidney",13734,1064,0.0774719673802243
"[70,75)",0,"Kidney",8185,1021,0.1247403787416
"[70,75)",1,"Kidney",10854,1038,0.095632946379215
"[75,80)",0,"Kidney",5228,780,0.149196633511859
"[75,80)",1,"Kidney",6307,680,0.107816711590297
"[80,120]",0,"Kidney",4030,781,0.193796526054591
"[80,120]",1,"Kidney",4551,711,0.156229400131839
"[40,45)",0,"Liver",4682,219,0.0467748825288338
"[40,45)",1,"Liver",9944,392,0.0394207562349155
"[45,50)",0,"Liver",5494,306,0.0556971241354205
"[45,50)",1,"Liver",10419,524,0.0502927344274882
"[50,55)",0,"Liver",7051,416,0.058998723585307
"[50,55)",1,"Liver",12562,686,0.054609138672186
"[55,60)",0,"Liver",8940,528,0.0590604026845638
"[55,60)",1,"Liver",14769,872,0.059042589207123
"[60,65)",0,"Liver",9404,597,0.0634836239897916
"[60,65)",1,"Liver",14518,798,0.0549662487945998
"[65,70)",0,"Liver",9049,558,0.0616642722952812
"[65,70)",1,"Liver",13734,764,0.0556283675549731
"[70,75)",0,"Liver",8185,414,0.0505803298717166
"[70,75)",1,"Liver",10854,502,0.0462502303298323
"[75,80)",0,"Liver",5228,199,0.0380642693190513
"[75,80)",1,"Liver",6307,245,0.0388457269700333
"[80,120]",0,"Liver",4030,115,0.0285359801488834
"[80,120]",1,"Liver",4551,148,0.032520325203252
"[40,45)",0,"Lung",4682,392,0.0837249038872277
"[40,45)",1,"Lung",9944,1253,0.126005631536605
"[45,50)",0,"Lung",5494,554,0.100837277029487
"[45,50)",1,"Lung",10419,1456,0.13974469718783
"[50,55)",0,"Lung",7051,788,0.11175719756063
"[50,55)",1,"Lung",12562,2029,0.161518866422544
"[55,60)",0,"Lung",8940,1126,0.125950782997763
"[55,60)",1,"Lung",14769,2471,0.167309905883946
"[60,65)",0,"Lung",9404,1263,0.134304551254785
"[60,65)",1,"Lung",14518,2420,0.16668962667034
"[65,70)",0,"Lung",9049,1193,0.131837772129517
"[65,70)",1,"Lung",13734,2242,0.163244502694044
"[70,75)",0,"Lung",8185,1052,0.128527794746487
"[70,75)",1,"Lung",10854,1844,0.169891284319145
"[75,80)",0,"Lung",5228,743,0.142119357306809
"[75,80)",1,"Lung",6307,1063,0.168542888853655
"[80,120]",0,"Lung",4030,599,0.14863523573201
"[80,120]",1,"Lung",4551,776,0.170511975390024
"[40,45)",0,"Muscular",4682,35,0.0074754378470739
"[40,45)",1,"Muscular",9944,131,0.0131737731295253
"[45,50)",0,"Muscular",5494,39,0.007098653076083
"[45,50)",1,"Muscular",10419,127,0.0121892696036088
"[50,55)",0,"Muscular",7051,90,0.0127641469295135
"[50,55)",1,"Muscular",12562,183,0.0145677439898105
"[55,60)",0,"Muscular",8940,114,0.012751677852349
"[55,60)",1,"Muscular",14769,228,0.0154377412147065
"[60,65)",0,"Muscular",9404,128,0.0136112292641429
"[60,65)",1,"Muscular",14518,209,0.0143959223033476
"[65,70)",0,"Muscular",9049,139,0.0153608133495414
"[65,70)",1,"Muscular",13734,204,0.0148536478811708
"[70,75)",0,"Muscular",8185,128,0.0156383628588882
"[70,75)",1,"Muscular",10854,163,0.0150175050672563
"[75,80)",0,"Muscular",5228,96,0.018362662586075
"[75,80)",1,"Muscular",6307,117,0.0185508165530363
"[80,120]",0,"Muscular",4030,83,0.0205955334987593
"[80,120]",1,"Muscular",4551,104,0.022852120413096
"[40,45)",0,"Osteo",4682,51,0.0108927808628791
"[40,45)",1,"Osteo",9944,83,0.0083467417538214
"[45,50)",0,"Osteo",5494,60,0.0109210047324354
"[45,50)",1,"Osteo",10419,133,0.0127651406085037
"[50,55)",0,"Osteo",7051,99,0.0140405616224649
"[50,55)",1,"Osteo",12562,274,0.0218118134055087
"[55,60)",0,"Osteo",8940,142,0.0158836689038031
"[55,60)",1,"Osteo",14769,586,0.0396777032974474
